main_food_group	company_name	product_name	brand_name	product_weight
Crisps	Bonny Enterprise	Oishi Oheya Multi Grain Snack (BBQ Flavor)	Oishi	40g
Crisps	Bonny Enterprise	Oishi Oheya Multi Grain Snack (Cheese Flavor)	Oishi	20g
Crisps	Bonny Enterprise	Oishi Oheya Multi Grain Snack (French Onion Flavor)	Oishi	20g
Crisps	Bonny Enterprise	Oishi Oheya Multi Grain Snack (French Onion Flavor)	Oishi	40g
Crisps	Bonny Enterprise	Oishi Oheya Multi Grain Snack (Seaweed Flavor)	Oishi	40g
Crisps	Kian Eng Hang Food Industries Importer & Exporter Pte Ltd	Oishi Oheya Multi-Grain Snack Barbeque Flavor	Oishi Oheya	20g
Crisps	Kian Eng Hang Food Industries Importer & Exporter Pte Ltd	Oishi Oheya Multi-Grain Snack Barbeque Flavor	Oishi Oheya	20g
Crisps	Kian Eng Hang Food Industries Importer & Exporter Pte Ltd	Oishi Oheya Multi-Grain Snack Cheese Flavor	Oishi Oheya	20g
Crisps	Kian Eng Hang Food Industries Importer & Exporter Pte Ltd	Oishi Oheya Multi-Grain Snack Cheese Flavor	Oishi Oheya	20g
Crisps	Bonny Enterprise	Oishi Onion Rings	Oishi	18g
Crisps	Bonny Enterprise	Oishi PODS Pea Snack	Oishi	28g
Crisps	Bonny Enterprise	Oishi Potato Fries - Plain	Oishi	21g
Crisps	Bonny Enterprise	Oishi Potato Fries - Tomato Ketchup Flavor	Oishi	21g
Crisps	Bonny Enterprise	Oishi Potato Fries (Tomato Ketchup Flavor)	Oishi	21g
Crisps	SG Gryphon Pte Ltd	O'Netto Crackers	O'Netto	15g
Crisps	Everlasting Food Industries Sdn Bhd	ORIGINS HEALTHFOOD 10 grains Ring Snacks -Cheese Flavour	Origins Healthfood	50g
Crisps	Everlasting Food Industries Sdn Bhd	ORIGINS HEALTHFOOD 10 grains Ring Snacks -Onion Flavour	Origins Healthfood	50g
Crisps	Everlasting Food Industries Sdn Bhd	ORIGINS HEALTHFOOD 10 grains Ring Snacks -Tomato Flavour	Origins Healthfood	50g
Crisps	SG Gryphon Pte Ltd	O'Taeto Potato Snack - Original flavour	O'Taeto	25g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Baked Corn Snack - Cheese Flavour	SG GRYPHON	20g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Baked Corn Snack - Kimchi Flavour	SG GRYPHON	20g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crispy Corn - BBQ Flavour	SG GRYPHON	20g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crispy Corn - Tomato Flavour	SG GRYPHON	20g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crispy Corn- Swiss Milk Flavour	SG GRYPHON	20g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crunchy Cornbites Brazilian BBQ Flavour	SG GRYPHON	30g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crunchy Cornbites Swiss Milk Flavour	SG GRYPHON	25g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crunchy Cornbites Swiss Milk Flavour	SG GRYPHON	30g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crunchy Cornbites Tomato Flavour	SG GRYPHON	25g
Crisps	SG Gryphon Pte Ltd	SG GRYPHON Popps Crunchy Cornbites Tomato Flavour	SG GRYPHON	30g
Crisps	Snack Up	snack up oil free cracker gnetum gnemon belinjau bitter nut	Snack Up	3 X 27.5g
Crisps	Snack Up	snack up oil free cracker natural red rice	Snack Up	4 X 30g
Crisps	Jose Food Pte Ltd	SnackBite Crunchy Noodle - Chicken Flavour	Snackbite	25g
Crisps	SG Gryphon Pte Ltd	SUN Q Drumstick Snack - Grilled Squid Flavour	Sun Q	18g
Crisps	SG Gryphon Pte Ltd	SUN Q Drumstick Snack - Seaweed Flavor	Sun Q	18g
Crisps	SG Gryphon Pte Ltd	SUN Q Drumstick Snack - Seaweed Flavor	Sun Q	48g
Crisps	SG Gryphon Pte Ltd	SUN Q O'Taeto Potato Stick - Original Flavour	Sun Q	18g
Crisps	SG Gryphon Pte Ltd	SUN Q Rege Cassava Snack - BBQ Flavour	Sun Q	22g
Crisps	SG Gryphon Pte Ltd	SUN Q Rege Cassava Snack - Seaweed Flavour	Sun Q	20g
Crisps	SG Gryphon Pte Ltd	SUN Q Rice Cracker - Original Flavour	Sun Q	18 x 6.2g
Crisps	SG Gryphon Pte Ltd	SUN Q STIX Snack - Bacon Flavour	Sun Q	28g
Crisps	SG Gryphon Pte Ltd	SUN Q STIX Snack - Bacon Flavour	Sun Q	48g
Crisps	SG Gryphon Pte Ltd	SUN Q TOS Tortilla Chips - Balado Flavour	Sun Q	25g
Crisps	SG Gryphon Pte Ltd	SUN Q TOS Tortilla Chips - BBQ Flavour	Sun Q	25g
Crisps	Inti Sari Holdings Pte Ltd	Super Corn Roasted Corn Stick	Super Corn	11g
Crisps	Inti Sari Holdings Pte Ltd	Super corn roasted corn stick	Super Corn	5g
Crisps	SG Gryphon Pte Ltd	Tiger Corn Snack - Chicken Satay Flavour	Tiger	20g
Crisps	SG Gryphon Pte Ltd	Tiger Corn Snack - Pizza Flavour	Tiger	20g
Crisps	SG Gryphon Pte Ltd	TOS Tortilla Chips - Balado Flavour	Tos	50g
Crisps	SG Gryphon Pte Ltd	TOS Tortilla Chips (Cheese Flavour)	Tos	50g
Crisps	Everlasting Food Industries Sdn Bhd	Uncle Brown Healthy Brown Rice Crunch - Cheese	Uncle Brown	25 pkt x 15g
Crisps	Everlasting Food Industries Sdn Bhd	Uncle Brown Healthy Brown Rice Crunch - Hot & Spicy	Uncle Brown	25 pkt x 15g
Crisps	Everlasting Food Industries Sdn Bhd	Uncle Brown Healthy Brown Rice Crunch - Original	Uncle Brown	25 pkt x 15g
Crisps	Everlasting Food Industries Sdn Bhd	Uncle Brown Healthy Brown Rice Crunch - Tomato	Uncle Brown	25 pkt x 15g
Crisps	Yes Natural Trading Pte Ltd	Yes Natural Organic Brown Rice Rings Cheese Flavour	Yes Natural	40g
Crisps	Yes Natural Trading Pte Ltd	Yes Natural Organic Brown Rice Rings Chocolate Flavour	Yes Natural	40g
Crisps	Yes Natural Trading Pte Ltd	Yes Natural Organic Brown Rice Rings Original Flavour	Yes Natural	40g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Chocolate High Calcium Reduced Fat Milk-Based Powder	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Concentrate High Calcium Fat Free Milk (Fresh Milk) with collagen	Anlene	4packs x 110ml
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Concentrate High Calcium Low Fat Milk (Fresh Milk) Chocolate Flavour	Anlene	4packs x 110ml
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Concentrate High Calcium Low Fat Milk (Fresh Milk) Vanilla Flavour	Anlene	4packs x 110ml
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Concentrate High Calcium Low Fat UHT Milk Beverage with Black Sesame	Anlene	4x110ml
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Chocolate	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Gold Plain	Anlene	1kg
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Gold Plain	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Gold Plain	Anlene	800g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Regular Plain (ARP)	Anlene	1kg
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Regular Plain (ARP)	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Flick Regular Plain (ARP)	Anlene	800g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Gold High Calcium Low Fat Milk-Based Powder	Anlene	1kg
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Gold High Calcium Low Fat Milk-Based Powder	Anlene	30g x 16 sachets
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Gold High Calcium Low Fat Milk-Based Powder	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene Gold High Calcium Low Fat Milk-Based Powder	Anlene	800g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene High Calcium Low Fat Milk-Based Powder	Anlene	1kg
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene High Calcium Low Fat Milk-Based Powder	Anlene	600g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene High Calcium Low Fat Milk-Based Powder	Anlene	800g
Dairy Products	Fonterra Brands Singapore Pte Ltd	Anlene High-Calcium Low Fat Milk - UHT	Anlene	1L
Dairy Products	TWE Singapore Pte Ltd	Beau&Belle Sterilised UHT Cocoa Milk	Beau&Belle	250ml
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	CalciSure	Calcisure	37.2g
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	CalciSure	Calcisure	900g
Dairy Products	Nestlé Singapore (Pte) Ltd	Carnation Low Fat Evaporated Milk	Carnation	400g
Dairy Products	Coolgurt	Coolgurt Kluben White (Original Plain Yoghurt w/o Toppings)	Coolgurt	3oz
Dairy Products	Coolgurt	Coolgurt Kluben White (Original Plain Yoghurt w/o Toppings)	Coolgurt	6oz
Dairy Products	Coolgurt	Coolgurt Kluben White (Original Plain Yoghurt w/o Toppings)	Coolgurt	8oz
Dairy Products	F&N Foods Pte Ltd	Daisy 99% Fat Free High Calcium Chocolate Flavoured Milk	Daisy	1L
Dairy Products	F&N Foods Pte Ltd	Daisy 99% Fat Free High Calcium Flavoured Milk	Daisy	1L
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Honey	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Honey	Dumex	1.7Kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Honey (New)	Dumex	700
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular	Dumex	1.7kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular	Dumex	1kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular (New)	Dumex	700
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular (New)	Dumex	1.4kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 3 Regular (New)	Dumex	1.6kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Honey	Dumex	1.7kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Honey	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Honey (New)	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Regular	Dumex	1.7kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Regular	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Regular (New)	Dumex	1.6kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 4 Regular (New)	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Honey	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Honey (New)	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Regular	Dumex	1.7kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Regular	Dumex	700g
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Regular (New)	Dumex	1.6kg
Dairy Products	Danone Dumex (Malaysia) Sdn Bhd	Dumex Dugro Step 5 Regular (New)	Dumex	700g
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady Low Fat Sterilised Banana Flavoured Milk	Dutch Lady	450ml
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady Low Fat Sterilised Banana Flavoured Milk	Dutch Lady	900ml
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady UHT Kid Chocolate Flavoured Milk	Dutch Lady	6 x 125ml
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady UHT Kid Strawberry Flavoured Milk	Dutch Lady	6 x 125ml
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady UHT School Chocolate Flavoured Milk	Dutch Lady	6 x 200ml
Dairy Products	FrieslandCampina Singapore Pte Ltd	Dutch Lady UHT School Strawberry Flavoured Milk	Dutch Lady	6 x 200ml
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE balance Low Fat Yoghurt with Aloe Vera & Nata de Coco	F&N alive	1Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE balance Low Fat Yoghurt with Aloe Vera & Nata de Coco	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE luscious Low Fat Yoghurt with Mixed Berry & Aloe Vera	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE nurture Low Fat Yoghurt with Apple & Pomelo	F&N alive	1Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE nurture Low Fat Yoghurt with Apple & Pomelo	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE renew Low Fat Yoghurt Natural Plus	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE replenish Low Fat Yoghurt with Mango & Nata de Coco	F&N alive	1Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE replenish Low Fat Yoghurt with Mango & Nata de Coco	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE revive Low Fat Yoghurt with Strawberry	F&N alive	1Kg
Dairy Products	F&N Foods Pte Ltd	F&N aLIVE revive Low Fat Yoghurt with Strawberry	F&N alive	2*135Kg
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal Chocolate Flavoured Milk with Fresh Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal Chocolate Flavoured Milk with Fresh Milk	F&N Magnolia	200ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal Chocolate Milk with Fresh Milk & Omega 3 DHA	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal Chocolate Milk with Fresh Milk & Omega 3 DHA	F&N Magnolia	200ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk	F&N Magnolia	500ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk & Omega 3 DHA	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk & Omega 3 DHA	F&N Magnolia	2L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk & Omega 3 DHA	F&N Magnolia	200ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat Hi-Cal with Fresh Milk & Omega 3 DHA	F&N Magnolia	2L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Lo-Fat with Fresh Milk	F&N Magnolia	2L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Low Fat Hi-Cal Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Low Fat Hi-Cal Milk	F&N Magnolia	200ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Low Fat Hi-Cal Milk	F&N Magnolia	500ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Oats Plus Lo-Fat Hi-Cal Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Oats Plus Lo-Fat Hi-Cal Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo Milk Chocolate Flavoured	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo Milk Strawberry Flavoured	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo Milk Vanilla Flavoured	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo UHT Chocolate Flavoured Milk	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo UHT Strawberry Flavoured Milk	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Smoo UHT Vanilla Flavoured Milk	F&N Magnolia	230ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia UHT Higher Calcium Low Fat Milk with Fresh Milk	F&N Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia UHT Higher Calcium Low Fat Milk with Fresh Milk	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Apple with Pear Bits	F&N Magnolia	200g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Apple with Pear Bits	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Apple with Pear Bits	F&N Magnolia	700g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Apple with Pear Bits	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs	F&N Magnolia	200g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs	F&N Magnolia	700g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs (R-2015)	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mango with Orange Sacs (R-2015)	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco	F&N Magnolia	200g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco	F&N Magnolia	700g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco (R-2015)	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Mixed Berries with Nata De Coco (R-2015)	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata de Coco	F&N Magnolia	200g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata de Coco	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata de Coco	F&N Magnolia	700g
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata de Coco	F&N Magnolia	800ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata De Coco (R-2015)	F&N Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	F&N Magnolia Yoghurt Smoothie Strawberry with Nata De Coco (R-2015)	F&N Magnolia	800ml
Dairy Products	NTUC FairPrice Co-operative Limited	FairPrice Low Fat Milk	Fairprice	1L
Dairy Products	NTUC FairPrice Co-operative Limited	FairPrice Reduced Fat Cheese Slices	Fairprice	250g
Dairy Products	NTUC FairPrice Co-operative Limited	FairPrice Skim Milk	Fairprice	1L
Dairy Products	Austasia Food Pte Ltd	Greenfields Pasteurised & Homogenised Low Fat Milk Beverages	Greenfields	1L
Dairy Products	Austasia Food Pte Ltd	Greenfields Pasteurised & Homogenised Low Fat Milk Beverages	Greenfields	2L
Dairy Products	Austasia Food Pte Ltd	Greenfields Pasteurised & Homogenised Skimmed Milk	Greenfields	1L
Dairy Products	Austasia Food Pte Ltd	Greenfields Pasteurised & Homongenised Low Fat Milk Beverage	Greenfields	1.89L
Dairy Products	Austasia Food Pte Ltd	Greenfields UHT High Calcium Low Fat Milk	Greenfields	1L
Dairy Products	Austasia Food Pte Ltd	Greenfields UHT High Calcium Skimmed Milk	Greenfields	1L
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW Milk Powder (Vanilla) 3-6 Years Old	Grow	1.8kg
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW Milk Powder (Vanilla) 3-6 Years Old	Grow	36g
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW Milk Powder (Vanilla) 3-6 Years Old	Grow	900g
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW School Milk Powder (Vanilla) 6-12 Years Old	Grow	1.8kg
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW School Milk Powder (Vanilla) 6-12 Years Old	Grow	36g
Dairy Products	Abbott Laboratories (Singapore) Pte Ltd	GROW School Milk Powder (Vanilla) 6-12 Years Old	Grow	900g
Dairy Products	Asian Story Corporation Pte Ltd	Happy Belly Yogurt Drink Grape Flavour	Happy Belly	350ml
Dairy Products	Asian Story Corporation Pte Ltd	Happy Belly Yogurt Drink Original Flavour	Happy Belly	350ml
Dairy Products	Asian Story Corporation Pte Ltd	Happy Belly Yogurt Drink Peach Flavour	Happy Belly	350ml
Dairy Products	Enoven Pte Ltd	Honeyhill Farm Frozen Yogurt Premix Blueberry Tart	Honeyhill Farm	5000g
Dairy Products	Enoven Pte Ltd	Honeyhill Farm Frozen Yogurt Premix California Tart	Honeyhill Farm	5000g
Dairy Products	F&N Foods Pte Ltd	Magnolia Super Slim Milk	Magnolia	1L
Dairy Products	F&N Foods Pte Ltd	Magnolia Yoghurt Smoothie Yuzu with Orange Sacs	Magnolia	250ml
Dairy Products	F&N Foods Pte Ltd	Magnolia Yoghurt Smoothie Yuzu with Orange Sacs	Magnolia	700g
Dairy Products	F&N Foods Pte Ltd	Magnolia Yoghurt Smoothie Yuzu with Orange Sacs	Magnolia	800ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	MARIGOLD Chocolate Flavoured Milk - UHT Recombined Chocolate Flavoured Low Fat Milk-R	Marigold	0.25 L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Banana	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Banana	Marigold	200ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Chocolate	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Chocolate	Marigold	200ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Chocolate	Marigold	2L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Plain	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Plain	Marigold	200ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Plain	Marigold	2L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Strawberry	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk - Strawberry	Marigold	200ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold HL Milk with Plant Sterols	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Low Fat Milk - UHT Recombined Low Fat Milk	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Low Fat Milk - UHT Recombined Low Fat Milk	Marigold	250ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Strawberry Flavoured Milk - UHT Recombined Strawberry Flavoured Milk	Marigold	1L
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Strawberry Flavoured Milk - UHT Recombined Strawberry Flavoured Milk	Marigold	250ml
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Fruits & Vegetables with Wheatgrass	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Mango	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Mango	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Mixed Berries	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Mixed Berries	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% Fat Natural	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% Fat Natural-R2016	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% Fat Natural-R2016	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% Fat Orange	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% Fat Orange	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Orange with Orange Sacs	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Orange with Orange Sacs	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Pink Grape Fruit	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Strawberry	Marigold	200g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Drink 0% FAT Strawberry	Marigold	700g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Low Fat Mixed Berries Flavour with Calcium	Marigold	140g
Dairy Products	Malaysia Dairy Industries Pte Ltd	Marigold Yoghurt Low Fat Mixed Berries Flavour with Calcium	Marigold	140 g x 2
